idx,prem,hyp,batch_name,uploaded_at,source_file
4817,"En este caso, Skeat no ignorará esta nota y repetirá la ofensa en algún momento futuro.",Skeat estudiará la nota todos los días.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4818,"La ley de marcas registradas, que llena más de dos volúmenes de los Comentarios legales de los EE. UU.",No hay leyes o regulaciones relacionadas con las marcas comerciales.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4819,"La ley de marcas registradas, que llena más de dos volúmenes de los Comentarios legales de los EE. UU.",Existen dos volúmenes de leyes relativas a las marcas comerciales.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4820,"La ley de marcas registradas, que llena más de dos volúmenes de los Comentarios legales de los EE. UU.",La ley de marcas comerciales es muy complicada y requiere referencias frecuentes a los dos volúmenes de los Estados Unidos anotados,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4821,"Puedo simpatizar, por lo tanto, con su rechazo al término 'negro' por ser considerado racista.",No entiendo por qué no les gusta el término Negro.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4822,"Puedo simpatizar, por lo tanto, con su rechazo al término 'negro' por ser considerado racista.",Entiendo por qué no les gusta la palabra Negro.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4823,"Puedo simpatizar, por lo tanto, con su rechazo al término 'negro' por ser considerado racista.",La mayoría de la gente acepta que es un término racista.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4824,"El sr. Nields contestó, estoy perfectamente contento con utilizar la expresión ´declaraciones extensas´.",¡Al Sr. Nields no le gustaba nada decir eso!,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4825,"El sr. Nields contestó, estoy perfectamente contento con utilizar la expresión ´declaraciones extensas´.",Al Sr. Nields le gustaba usar esas palabras porque eran históricas.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4826,"El sr. Nields contestó, estoy perfectamente contento con utilizar la expresión ´declaraciones extensas´.",El Sr. Nields dijo que estaba feliz de usar esas palabras.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4827,"Por ejemplo, un presidente del programa preparó a mano algunos comentarios introductorios laudatorios sobre un ...",Un presidente del programa preparó algunas observaciones introductorias.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4828,"Por ejemplo, un presidente del programa preparó a mano algunos comentarios introductorios laudatorios sobre un ...",Nadie preparó ningún comentario introductorio.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4829,"Por ejemplo, un presidente del programa preparó a mano algunos comentarios introductorios laudatorios sobre un ...",Los comentarios introductorios fueron muy largos.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4830,"Deborah Cameron y Deborah Hills ('Escuchando': hablando de las relaciones entre los oyentes y los presentadores en los programas por teléfono de la radio) han estudiado la emisión de LBC Radio, la estación de conversación de Londres, que he escuchado con interés.","Deborah Cameron y Deborah Hills tienen información privilegiada sobre lo que sucede en LBC Radio, lo que me parece muy interesante.",xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4831,"Deborah Cameron y Deborah Hills ('Escuchando': hablando de las relaciones entre los oyentes y los presentadores en los programas por teléfono del radio) han estudiado la emisión de LBC Radio, la estación de conversación de Londres, que he escuchado con interés.","Estoy interesado en la LBC Radio, la estación de radio hablada de Londres y sus programas.",xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4832,"Deborah Cameron y Deborah Hills ('Escuchando': hablando de las relaciones entre los oyentes y los presentadores en los programas por teléfono de radio) han estudiado la emisión de LBC Radio, la estación de conversación de Londres, que he escuchado con interés.",No tengo una radio y no tengo interés en escuchar programas de radio.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4833,Tal composición sin duda daría la impresión que la sección de cuerda de repente se había prendido fuego.,Una amplia investigación de la composición demostró que el fuego tuvo que comenzar en la sección de cuerdas.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4834,Tal composición sin duda daría la impresión que la sección de cuerda de repente se prendió fuego.,La impresión que se obtuvo es que el fuego empezó en la sección de cuerdas.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4835,Tal composición sin duda daría la impresión que la sección de cuerda de repente se había prendido fuego.,"La sección de cuerda fue lo único que se conservó después del fuego, por lo que obviamente el fuego empezó en otra sección.",xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4836,"En otras palabras, lo que sucede es algo así como el efecto prestidigitador de un mago: ahora lo ves, ahora no lo ves.",Es muy obvio lo que sucede.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4837,"En otras palabras, lo que sucede es algo así como el efecto prestidigitador de un mago: ahora lo ves, ahora no lo ves.",Lo que sucede es una gran sorpresa para el público.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4838,"En otras palabras, lo que sucede es algo así como el efecto prestidigitador de un mago: ahora lo ves, ahora no lo ves.",Lo que ocurre es una sorpresa.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4839,Cicatrices de Venus. Una erupción producida por la sífilis secundaria.,Una erupción es el primer signo externo de sífilis.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4840,Cicatrices de Venus. Una erupción producida por la sífilis secundaria.,No hay síntomas de sífilis.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4841,Cicatrices de Venus. Una erupción producida por la sífilis secundaria.,Hay una erupción que viene junto con algunas enfermedades de transmisión sexual.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4843,"Un anuncio en el New York Gazette de Rivington el 6 de octubre de 1774, quería que un chico se familiarizara con el método italiano de llevar libros, y otro era de uno que quería un lugar.",La Gaceta era el periódico en México.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4844,"Un anuncio en el New York Gazette de Rivington el 6 de octubre de 1774, quería que un joven se familiarizara con el método italiano de llevar libros, y otro era de uno que quería un lugar.",El periódico en Nueva York se llamaba Gazette.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4846,"Pero si usa la gramática, vocabulario y modismo del inglés estándar de los periódicos, libros, revistas y boletines de noticias, entonces todos nos percatamos de que su habla es su acento--y posiblemente su entonación.","Para disfrazarse está utilizando la gramática y el vocabulario estándar del inglés que se encuentra en los periódicos, libros y revistas, pero su acento extranjero le delata.",xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4847,"Pero si usa la gramática, vocabulario y modismo del inglés estándar de los periódicos, libros, revistas y boletines de noticias, entonces todos nos percatamos de que su habla es su acento--y posiblemente su entonación.",Su acento y posiblemente su entonación es lo que sobresale cuando usa la gramática y el vocabulario del inglés estándar.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4848,Se sentaban en los terminales de una computadora y tecleaban algún tipo de código alfanumérico que evocaba muchos nombres.,Solo escribieron los signos de puntuación.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4849,Se sentaban en los terminales de una computadora y tecleaban algún tipo de código alfanumérico que evocaba muchos nombres.,Escribieron números en el gran teclado gris.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4850,Se sentaban en los terminales de una computadora y tecleaban algún tipo de código alfanumérico que evocaba muchos nombres.,Ellos escribieron números.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4851,"Por lo tanto, las abolladuras se denominan golpecitos, y las abolladuras mayores-- las que requieren más de $500 para repararse-- son golpazos.",Llaman a las abolladuras con nombres bonitos para que el dueño del auto se sienta mejor.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4852,"Por lo tanto, las abolladuras se denominan nudgies, y las abolladuras mayores-- las que requieren más de $500 para repararse-- son owies.",Dan nombres a las diferentes abolladuras.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4853,"Por lo tanto, las abolladuras se denominan golpecitos, y las abolladuras mayores-- las que requieren más de $500 para repararse-- son golpes.",Simplemente los llaman a todos abolladuras.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4854,"Por un lado, un cliché puede definirse como una expresión imaginativa que a través de la repetición ha perdido su componente imaginativo.",Los clichés son un cierto tipo de expresión.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4855,"Por un lado, un cliché puede definirse como una expresión imaginativa que a través de la repetición ha perdido su componente imaginativo.",Los clichés son deliciosas comidas.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4856,"Por un lado, un cliché puede definirse como una expresión imaginativa que a través de la repetición ha perdido su componente imaginativo.",Sólo las personas mayores creen en los clichés.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4857,"Además del léxico, la gramática, especialmente la sintaxis, también ha cambiado un poco, aunque de nuevo no tanto como para ser incomprensible para el lector moderno promedio.","La gramática ha cambiado, pero no mucho.",xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4858,"Además del léxico, la gramática, especialmente la sintaxis, también ha cambiado un poco, aunque de nuevo no tanto como para ser incomprensible para el lector moderno promedio.",La gramática ha cambiado tanto que nadie puede entender.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4859,"Además del léxico, la gramática, especialmente la sintaxis, también ha cambiado un poco, aunque de nuevo no tanto como para ser incomprensible para el lector moderno promedio.",Las personas que tienen problemas con la gramática sin duda podrían tener problemas para entender.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4860,"No encuentro nada interesante, entretenido o útil sobre cualquiera de los siguientes, que son bastante típicos de",Estoy aburrido.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4861,"No encuentro nada interesante, entretenido o útil sobre cualquiera de los siguientes, que son bastante típicos de",No encuentro nada que valga la pena mi tiempo.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4862,"No encuentro nada interesante, entretenido o útil sobre cualquiera de los siguientes, que son bastante típicos de",Creo que algunas de las cosas merecen mi atención.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4863,Esta es la forma en la que se va la plata...,Esa es la forma normal de las cosas con plata.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4864,Esta es la forma en la que se va la plata...,Eso es lo que sucede con la plata.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4865,Esta es la forma en la que se va la plata...,Nunca se sabe lo que sucede con la plata.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4866,La única referencia que tengo que menciona la tira en lo absoluto (The Penguin Book of Comics) es bastante incompleta en los detalles.,La referencia que tengo está desactualizada.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4867,La única referencia que tengo que menciona la tira en absoluto (The Penguin Book of Comics) es bastante incompleta en los detalles.,La referencia que tengo es incompleta.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
4868,La única referencia que tengo que menciona la tira en lo absoluto (The Penguin Book of Comics) es bastante incompleta en los detalles.,La referencia que tengo está completa.,xnli_rp_full_2026-05-27,2026-05-27 20:44:40.825775+00,validation_app\to_upload\chunk_03.jsonl
